onset	duration	trial_type	response_time	stim_file
8	1.5	NonSeq-1	n/a	fractals_experiment/cyans/j4053.jpeg
16	1.5	NonSeq-6	n/a	fractals_experiment/greys/j7127.jpeg
24	1.5	Seq-3-1	n/a	fractals_experiment/reds/j10153.jpeg
32	1.5	Seq-4-3	n/a	fractals_experiment/greys/j5125.jpeg
40	1.5	Seq-2-4-AnimalA	n/a	animals/giraffe/1.03_giraffe.jpg
48	1.5	Repeat	0.6760554709471762	animals/giraffe/1.03_giraffe.jpg
56	1.5	Seq-3-4-ToolB	n/a	tools/colander/097b.jpg
64	1.5	Seq-4-4-ToolB	n/a	tools/wateringcan/042b.jpg
72	1.5	Seq-2-4-AnimalB	n/a	animals/giraffe/giraffe.jpg
80	1.5	NonSeq-ToolA	n/a	tools/eggbeater/187a.jpg
88	1.5	Seq-1-4-AnimalB	n/a	animals/tiger/whitetiger.jpg
96	1.5	NonSeq-AnimalA	n/a	animals/horse/horse copy.jpg
104	1.5	Repeat	0.9600015049800277	animals/horse/horse copy.jpg
112	1.5	NonSeq-2	n/a	fractals_experiment/reds/j3112.jpeg
120	1.5	NonSeq-3	n/a	fractals_experiment/greens/j6137.jpeg
128	1.5	Seq-2-1	n/a	fractals_experiment/pinks/j7028.jpeg
136	1.5	Seq-3-4-ToolA	n/a	tools/colander/097a.jpg
144	1.5	Seq-1-1	n/a	fractals_experiment/browns/j9058.jpeg
152	1.5	Seq-2-2	n/a	fractals_experiment/greens/j4115.jpeg
160	1.5	NonSeq-5	n/a	fractals_experiment/purples/j1033.jpeg
168	1.5	Seq-1-4-AnimalA	n/a	animals/tiger/0.89_cat-tigerwhite.jpg
176	1.5	Seq-4-1	n/a	fractals_experiment/purples/j5024.jpeg
184	1.5	NonSeq-4	n/a	fractals_experiment/blues/j7053.jpeg
192	1.5	Seq-3-2	n/a	fractals_experiment/blues/j5081.jpeg
200	1.5	NonSeq-ToolB	n/a	tools/eggbeater/187b.jpg
208	1.5	Seq-4-2	n/a	fractals_experiment/cyans/j5086.jpeg
216	1.5	Seq-1-3	n/a	fractals_experiment/pinks/j2031.jpeg
224	1.5	Seq-2-3	n/a	fractals_experiment/yellows/j1132.jpeg
232	1.5	NonSeq-AnimalB	n/a	animals/horse/horse.jpg
240	1.5	Seq-1-2	n/a	fractals_experiment/yellows/j5099.jpeg
248	1.5	Seq-3-3	n/a	fractals_experiment/browns/j9155.jpeg
256	1.5	Seq-4-4-ToolA	n/a	tools/wateringcan/042a.jpg
264	1.5	Seq-1-1	n/a	fractals_experiment/browns/j9058.jpeg
272	1.5	Seq-2-4-AnimalA	n/a	animals/giraffe/1.03_giraffe.jpg
280	1.5	NonSeq-AnimalA	n/a	animals/horse/horse copy.jpg
288	1.5	Seq-4-3	n/a	fractals_experiment/greys/j5125.jpeg
296	1.5	Seq-2-4-AnimalB	n/a	animals/giraffe/giraffe.jpg
304	1.5	Seq-1-4-AnimalB	n/a	animals/tiger/whitetiger.jpg
312	1.5	NonSeq-ToolB	n/a	tools/eggbeater/187b.jpg
320	1.5	Repeat	0.86037373309955	tools/eggbeater/187b.jpg
328	1.5	NonSeq-4	n/a	fractals_experiment/blues/j7053.jpeg
336	1.5	Seq-2-1	n/a	fractals_experiment/pinks/j7028.jpeg
344	1.5	NonSeq-3	n/a	fractals_experiment/greens/j6137.jpeg
352	1.5	NonSeq-2	n/a	fractals_experiment/reds/j3112.jpeg
360	1.5	Seq-3-4-ToolA	n/a	tools/colander/097a.jpg
368	1.5	Seq-4-4-ToolA	n/a	tools/wateringcan/042a.jpg
376	1.5	Seq-2-3	n/a	fractals_experiment/yellows/j1132.jpeg
384	1.5	Seq-3-4-ToolB	n/a	tools/colander/097b.jpg
392	1.5	Seq-4-2	n/a	fractals_experiment/cyans/j5086.jpeg
400	1.5	NonSeq-1	n/a	fractals_experiment/cyans/j4053.jpeg
408	1.5	Seq-3-3	n/a	fractals_experiment/browns/j9155.jpeg
416	1.5	Seq-2-2	n/a	fractals_experiment/greens/j4115.jpeg
424	1.5	NonSeq-AnimalB	n/a	animals/horse/horse.jpg
432	1.5	Seq-4-4-ToolB	n/a	tools/wateringcan/042b.jpg
440	1.5	Seq-1-2	n/a	fractals_experiment/yellows/j5099.jpeg
448	1.5	NonSeq-5	n/a	fractals_experiment/purples/j1033.jpeg
456	1.5	NonSeq-6	n/a	fractals_experiment/greys/j7127.jpeg
464	1.5	Seq-4-1	n/a	fractals_experiment/purples/j5024.jpeg
472	1.5	Repeat	0.8791764588095248	fractals_experiment/purples/j5024.jpeg
480	1.5	Seq-1-4-AnimalA	n/a	animals/tiger/0.89_cat-tigerwhite.jpg
488	1.5	Seq-3-1	n/a	fractals_experiment/reds/j10153.jpeg
496	1.5	NonSeq-ToolA	n/a	tools/eggbeater/187a.jpg
504	1.5	Seq-1-3	n/a	fractals_experiment/pinks/j2031.jpeg
512	1.5	Seq-3-2	n/a	fractals_experiment/blues/j5081.jpeg
